Address_street, Есенина 57
Address_street, Есенина 59
Address_street, Есенина 61
Address_street, Есенина 63
Address_street, Есенина 65
Address_street, Есенина 67
Address_street, Куприна – нечетная с № 61 до конца четная с № 18 до конца
Precinct_number,1493
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 177», ул. Куприна, 4 
Address_street, Есенина № 9/1
Address_street, Есенина 12
Address_street, Национальная – четная с № 28 по 44 нечетная с № 21 по 47
Address_street, переулки: 1-й Трикотажный – нечетная
Address_street, 2-й – 5-й Трикотажный
Address_side, 1-й Трикотажный – нечетная
Address_side, 2-й – 5-й Трикотажный
Precinct_number,1494
Precinct_place, МБОУ города Новосибирска «Средняя общеобразовательная школа № 59», ул. Доватора, 27/1 
Address_street, Бориса Богаткова № 268
Address_street, Бориса Богаткова 270
Address_street, Доватора № 13
Address_street, Доватора 15
Address_street, Доватора 15/1
Address_street, Доватора 17
Address_street, Доватора 19
Address_street, Доватора 19/1
Address_street, Доватора 19/2
Address_street, Доватора 19/3
Address_street, Доватора 19/4
Address_street, Доватора 21
Township_name,ЖЕЛЕЗНОДОРОЖНОГО РАЙОНА
Township_count,21
Precinct_nums_str,с № 1495 по 1515.
Precinct_nums,1495,1496,1497,1498,1499,1500,1501,1502,1503,1504,1505,1506,1507,1508,1509,1510,1511,1512,1513,1514,1515
Precinct_number,1495
Precinct_place, МБУ ДО города Новосибирска «Центр дополнительного образования «Алые паруса», ул. Советская, 93 
Address_street, 1905 года № 83
Address_street, 1905 года 85
Address_street, 1905 года 85/1
Address_street, 1905 года 85/2
Address_street, 1905 года 85/3
Address_street, 1905 года 87
Address_street, Железнодорожная № 20
Address_street, Железнодорожная 22
Address_street, Советская № 95
Address_street, Советская 97
Address_street, Советская 99
Address_street, Советская 101
Precinct_number,1496
